	amp_norm
126	0.010488180566709427
127	0.01120351413281851
130	0.013380689067947598
132	0.01219017471220475
135	0.011239031115785895
136	0.016589023123711327
137	0.014518840614418169
139	0.01139029609388944
142	0.013690622462676905
143	0.014080731549290532
144	0.021840991404347768
146	0.018093738591276085
147	0.017444169454162203
149	0.018439063614115705
151	0.032135294575936356
153	0.026659572416876547
154	0.02406135758255977
156	0.02427465808334348
157	0.04788916608697948
158	0.060985215257545966
159	0.039135926597276625
161	0.2203430683540514
163	0.9507877778661733
166	0.10378941837673569
167	0.03685915042725595
168	0.4226823656763319
169	0.07955498712933765
170	0.878048407543577
171	0.9636085721191949
173	0.15330526509265482
174	0.0345375165437946
176	0.07623804316122972
177	0.07519274241218792
178	0.022114002223588836
180	0.04566261913448557
184	0.01629374762341433
185	0.03625310626363229
186	0.7851310312904412
187	0.026672195174313497
188	0.5535481674975221
189	0.01291897847941065
191	0.02386367365545131
192	0.018885279827822777
194	0.010722715808905773
196	0.06781172074841066
198	0.01471662796498875
199	0.01786644680001863
201	0.012088153113900919
203	0.03527938211334878
205	0.014287806938694428
207	0.010230002029342608
209	0.023988471828797236
210	0.011886159323384415
214	0.010193970836672417
215	0.01816184746625686
219	0.014595867215477346
226	0.012260267953426976
232	0.010653400663285408
