	amp_norm
0	0.010065752909069919
1	0.010710750886114659
2	0.011326288751935636
3	0.012313807997755158
4	0.013378730205891606
5	0.014331202584872388
6	0.015701255907594913
7	0.017460882422388867
8	0.019615036174249104
9	0.022099028683823123
10	0.025237656023146336
11	0.0298847245309407
12	0.03693459125922622
13	0.046856435280220245
14	0.06508459419862198
15	0.10777688431120354
16	0.27520737101663423
17	0.8680218501739722
18	0.2908042140008401
19	0.10994459420230891
20	0.06699098596297608
21	0.04722985094357324
22	0.03669766717007989
23	0.030210704127192345
24	0.02556985793667392
25	0.02223751684461394
26	0.019625363555145242
27	0.017512578724480587
28	0.015821269499596256
29	0.014481816833240872
30	0.013284650696537071
31	0.012257437437185001
32	0.01144786165344334
33	0.010730770628202449
34	0.010785543329878211
35	0.011669792615277803
36	0.012539379341400377
37	0.013675248704465027
38	0.014796915610587809
39	0.0165239335143788
40	0.018810057751905074
41	0.021067592253793385
42	0.02408321722843629
43	0.029121786775001334
44	0.036028425212901685
45	0.04616461085612735
46	0.06568628078534329
47	0.11264584931736146
48	0.3416729008398396
49	0.7591627722665244
50	0.21150885542038314
51	0.09144563030585408
52	0.05761941653828023
53	0.042272819714780745
54	0.03285298628108583
55	0.02724980517332396
56	0.02364263229807429
57	0.020020389877288037
58	0.017582080678269343
59	0.01615557392840603
60	0.014616495091764582
61	0.013295564732678036
62	0.01232244302323539
63	0.01123462354696139
64	0.010492794750091981
65	0.010291747607110286
66	0.010910445066927012
67	0.01164297712267801
68	0.012505338150415593
69	0.013397013109336685
70	0.014455351287407233
71	0.015790129575410258
72	0.017395973518836455
73	0.019276360307655466
74	0.021597002511381483
75	0.024734455017724803
76	0.028822556219556813
77	0.03396608094409319
78	0.04220385108765336
79	0.05555965402056572
80	0.0795698103813515
81	0.14130275186170566
82	0.45380665615168364
83	0.7236440059947566
84	0.2034063010932496
85	0.09730459679991026
86	0.06338937633122332
87	0.04686179054795674
88	0.03706997518757257
89	0.030485161575437996
90	0.026240712736591072
91	0.023033317517047104
92	0.020243520208193002
93	0.018082179087375198
94	0.01657924808574642
95	0.015161888505264438
96	0.013877001244785313
97	0.012865826130773311
98	0.012025276873029794
99	0.01134588737631934
100	0.010635323463707207
101	0.01003767610156475
107	0.010867964246770135
108	0.012314188286979218
109	0.013578121645951412
110	0.015054218848767792
111	0.018235127183990507
112	0.021997764938650875
113	0.026753865993492384
114	0.03512378781499688
115	0.05123981099117699
116	0.6305437069444777
117	0.4221558909646414
118	0.09470641211947511
119	0.058925277919392116
120	0.12198513189983679
121	0.039219467078551
122	0.02806014017342003
123	0.022388824408242483
124	0.01603841664667618
125	0.019201719236582877
126	0.012603544230506324
127	0.013788990922218679
128	0.010043398751678177
129	0.011257660157012114
