	amp_norm
0	0.010412687996114979
1	0.010930917489640975
2	0.011555271818557112
3	0.012134104912445674
4	0.012790552804971798
5	0.013624067275876409
6	0.014588464334195184
7	0.015564237657721516
8	0.016674074330585858
9	0.018127835851684735
10	0.01989526765092604
11	0.021676038179359147
12	0.02396102326507479
13	0.027074482015332198
14	0.030760466225975516
15	0.035429074272483464
16	0.04231177772398234
17	0.05275879003219281
18	0.0690179223940946
19	0.0998012041451955
20	0.17586105581290878
21	0.4880261638756451
22	0.6711820980192661
23	0.23423769852583093
24	0.11733139694209305
25	0.07693707110052665
26	0.057493149518630104
27	0.04576272922185006
28	0.037813297934138304
29	0.03227812096561928
30	0.028231469154435782
31	0.02513885011525634
32	0.022522502882597425
33	0.020447000312512
34	0.018752184968330275
35	0.017385777905661457
36	0.015993944039745495
37	0.0148821127450748
38	0.014116635098887798
39	0.013187780096715156
40	0.01022864840001079
41	0.012360369172731629
42	0.011877282175179697
43	0.010745345339081648
44	0.011290484252124542
45	0.01127854806079151
46	0.010618592131335787
47	0.010216516275401856
48	0.011932766092199069
49	0.012590312333548462
50	0.013380918112586177
51	0.014405792976929005
52	0.015311297381360781
53	0.01644713799371734
54	0.01793019153023753
55	0.01946690205227385
56	0.021436877484782856
57	0.02388612062204021
58	0.02671629127655805
59	0.030683252910029865
60	0.0357965597777847
61	0.042664148237894155
62	0.05329532349375426
63	0.07075246784965711
64	0.10381633942913156
65	0.1944556638040316
66	0.6165343093921603
67	0.6524157835002767
68	0.20410952269166927
69	0.10734983802248917
70	0.07195652536735436
71	0.05399715367783391
72	0.04346337454996056
73	0.03615921498043929
74	0.010146077573720765
75	0.010727781058889102
76	0.011374431148745192
77	0.030960970972430415
78	0.01197271789130844
79	0.012726810227104058
80	0.027175046831574984
81	0.013688516913804452
82	0.014667721031545301
83	0.024059241152856167
84	0.015776991251634086
85	0.017074039410092477
86	0.02169729065860869
87	0.01860435868136676
88	0.02054021738110755
89	0.019759190017169914
90	0.02274490320829393
91	0.02561074566961471
92	0.029574792957779313
93	0.01802883570445977
94	0.03454355493063292
95	0.016649384133013808
96	0.04145554579148629
97	0.05187653685183935
98	0.069872965866277
99	0.015482470581162061
100	0.10580530304444333
101	0.2055298538985292
102	0.014497918504015968
103	0.630081241149433
104	0.5129583362140194
105	0.17256426435386785
106	0.013602992023116794
107	0.09496144847705343
108	0.06473482696958208
109	0.01282503927243028
110	0.04950153376547718
111	0.03988557030371698
112	0.01208619748620135
113	0.03335880933814411
114	0.02881358671072721
115	0.011442852055298117
116	0.02527027890815079
117	0.022485329467856308
118	0.020383564611283836
119	0.01084743150286672
120	0.01836244774477213
121	0.016761099726457635
122	0.010334486819235156
123	0.015689908866584012
124	0.014604959907102226
125	0.013428760917432005
126	0.012702966075200186
127	0.012060165111542025
128	0.011249995991241244
129	0.010747403018760052
130	0.010295094207796254
131	0.010565325788433803
132	0.011208546751081913
133	0.011852731800275943
134	0.012744752333857814
135	0.013762707524184306
136	0.014735109871125225
137	0.016030215044205518
138	0.017621718970174817
139	0.019279252561969183
140	0.02149337273030511
141	0.024551021823655598
142	0.028145853385228688
143	0.03311957516685087
144	0.04046044462331633
145	0.05137556352986874
146	0.07081647332660586
147	0.11427624745103994
148	0.26016908000227873
149	0.7204378179272551
150	0.34046758464228105
151	0.1302844437571618
152	0.07687974283326789
153	0.054210889230758424
154	0.0424160189604625
155	0.0347586505363004
156	0.02931497512675216
157	0.02536016288265585
158	0.022402782741710505
159	0.020097674999594427
160	0.01806736331581422
161	0.016453345599574672
162	0.015167535574264614
163	0.014045642851803979
164	0.01300620471875858
165	0.012136341796447639
166	0.01141759807827637
167	0.010840006132306948
168	0.010224190600044878
