	fs3
0	0.0001130070089181423
1	0.0001130070089181423
2	0.0001130070089181423
3	0.0001130070089181423
4	0.0001130070089181423
5	0.0001130070089181423
6	0.0005408645807762902
7	0.0005408645807762902
8	0.0005408645807762902
9	0.0005408645807762902
10	0.0005408645807762902
11	0.0008557151437154076
12	0.0008557151437154076
13	0.0008557151437154076
14	0.0008557151437154076
15	0.0008557151437154076
16	0.0012835727155735555
17	0.0012835727155735555
18	0.0012835727155735555
19	0.0012835727155735555
20	0.0012835727155735555
21	0.0015984232785126729
22	0.0015984232785126729
23	0.0015984232785126729
24	0.0015984232785126729
25	0.0015984232785126729
26	0.0020262808503703766
27	0.0020262808503703766
28	0.0020262808503703766
29	0.0020262808503703766
30	0.0020262808503703766
31	0.002341131413309938
32	0.002341131413309938
33	0.002341131413309938
34	0.002341131413309938
35	0.002341131413309938
36	0.002341131413309938
37	0.002768988985167642
38	0.002768988985167642
39	0.002768988985167642
40	0.002768988985167642
41	0.002768988985167642
42	0.0030838395481072034
43	0.0030838395481072034
44	0.0030838395481072034
45	0.0030838395481072034
46	0.0030838395481072034
47	0.003511697119964907
48	0.003511697119964907
49	0.003511697119964907
50	0.003511697119964907
51	0.003511697119964907
52	0.0038265476829044687
53	0.0038265476829044687
54	0.0038265476829044687
55	0.0038265476829044687
56	0.0038265476829044687
57	0.0042544052547621725
58	0.0042544052547621725
59	0.0042544052547621725
60	0.0042544052547621725
61	0.0042544052547621725
62	0.00456925581770129
63	0.00456925581770129
64	0.00456925581770129
65	0.00456925581770129
66	0.00456925581770129
67	0.00456925581770129
68	0.004997113389559438
69	0.004997113389559438
70	0.004997113389559438
71	0.004997113389559438
72	0.004997113389559438
73	0.005311963952498999
74	0.005311963952498999
75	0.005311963952498999
76	0.005311963952498999
77	0.005311963952498999
78	0.005739821524356703
79	0.005739821524356703
80	0.005739821524356703
81	0.005739821524356703
82	0.005739821524356703
83	0.0060546720872962645
84	0.0060546720872962645
85	0.0060546720872962645
86	0.0060546720872962645
87	0.0060546720872962645
88	0.006482529659153968
89	0.006482529659153968
90	0.006482529659153968
91	0.006482529659153968
92	0.006482529659153968
93	0.006797380222093086
94	0.006797380222093086
95	0.006797380222093086
96	0.006797380222093086
97	0.006797380222093086
98	0.006797380222093086
99	0.0072252377939507895
100	0.0072252377939507895
101	0.0072252377939507895
102	0.0072252377939507895
103	0.0072252377939507895
104	0.007540088356890351
105	0.007540088356890351
106	0.007540088356890351
107	0.007540088356890351
108	0.007540088356890351
109	0.007967945928748499
110	0.007967945928748499
111	0.007967945928748499
112	0.007967945928748499
113	0.007967945928748499
114	0.008282796491687616
115	0.008282796491687616
116	0.008282796491687616
117	0.008282796491687616
118	0.008282796491687616
119	0.008710654063545764
120	0.008710654063545764
121	0.008710654063545764
122	0.008710654063545764
123	0.008710654063545764
124	0.008710654063545764
125	0.009025504626485326
126	0.009025504626485326
127	0.009025504626485326
128	0.009025504626485326
129	0.009025504626485326
130	0.009453362198342585
131	0.009453362198342585
132	0.009453362198342585
133	0.009453362198342585
134	0.009453362198342585
135	0.009768212761282147
136	0.009768212761282147
137	0.009768212761282147
138	0.009768212761282147
139	0.009768212761282147
140	0.009768212761282147
141	0.01019607033313985
142	0.01019607033313985
143	0.01019607033313985
144	0.01019607033313985
145	0.01019607033313985
146	0.010510920896079412
147	0.010510920896079412
148	0.010510920896079412
149	0.010510920896079412
150	0.010510920896079412
151	0.010938778467937116
152	0.010938778467937116
153	0.010938778467937116
154	0.010938778467937116
155	0.010938778467937116
156	0.011253629030876677
157	0.011253629030876677
158	0.011253629030876677
159	0.011253629030876677
160	0.011253629030876677
161	0.011681486602734825
162	0.011681486602734825
163	0.011681486602734825
164	0.011681486602734825
165	0.011681486602734825
166	0.011996337165673499
167	0.011996337165673499
168	0.011996337165673499
169	0.011996337165673499
170	0.011996337165673499
171	0.011996337165673499
172	0.012424194737531646
173	0.012424194737531646
174	0.012424194737531646
175	0.012424194737531646
176	0.012424194737531646
177	0.012739045300471208
178	0.012739045300471208
179	0.012739045300471208
180	0.012739045300471208
181	0.012739045300471208
182	0.013166902872328912
183	0.013166902872328912
184	0.013166902872328912
185	0.013166902872328912
186	0.013166902872328912
187	0.013481753435268473
188	0.013481753435268473
189	0.013481753435268473
190	0.013481753435268473
191	0.013481753435268473
192	0.013909611007126177
193	0.013909611007126177
194	0.013909611007126177
195	0.013909611007126177
196	0.013909611007126177
197	0.014224461570065294
198	0.014224461570065294
199	0.014224461570065294
200	0.014224461570065294
201	0.014224461570065294
202	0.014224461570065294
203	0.014652319141922998
204	0.014652319141922998
205	0.014652319141922998
206	0.014652319141922998
207	0.014652319141922998
208	0.01496716970486256
209	0.01496716970486256
210	0.01496716970486256
211	0.01496716970486256
212	0.01496716970486256
213	0.015395027276720707
214	0.015395027276720707
215	0.015395027276720707
216	0.015395027276720707
217	0.015395027276720707
218	0.015709877839659825
219	0.015709877839659825
220	0.015709877839659825
221	0.015709877839659825
222	0.015709877839659825
223	0.016137735411517973
224	0.016137735411517973
225	0.016137735411517973
226	0.016137735411517973
227	0.016137735411517973
228	0.016452585974457534
229	0.016452585974457534
230	0.016452585974457534
231	0.016452585974457534
232	0.016452585974457534
233	0.016452585974457534
234	0.016880443546314794
235	0.016880443546314794
236	0.016880443546314794
237	0.016880443546314794
238	0.016880443546314794
239	0.017195294109254355
240	0.017195294109254355
241	0.017195294109254355
242	0.017195294109254355
243	0.017195294109254355
244	0.01762315168111206
245	0.01762315168111206
246	0.01762315168111206
247	0.01762315168111206
248	0.01762315168111206
249	0.01793800224405162
250	0.01793800224405162
251	0.01793800224405162
252	0.01793800224405162
253	0.01793800224405162
254	0.018365859815909324
255	0.018365859815909324
256	0.018365859815909324
257	0.018365859815909324
258	0.018365859815909324
259	0.018680710378848886
260	0.018680710378848886
261	0.018680710378848886
262	0.018680710378848886
263	0.018680710378848886
264	0.018680710378848886
265	0.01910856795070659
266	0.01910856795070659
267	0.01910856795070659
268	0.01910856795070659
269	0.01910856795070659
270	0.019423418513645707
271	0.019423418513645707
272	0.019423418513645707
273	0.019423418513645707
274	0.019423418513645707
275	0.019851276085503855
276	0.019851276085503855
277	0.019851276085503855
278	0.019851276085503855
279	0.019851276085503855
280	0.020166126648443417
281	0.020166126648443417
282	0.020166126648443417
283	0.020166126648443417
284	0.020166126648443417
285	0.02059398422030112
286	0.02059398422030112
287	0.02059398422030112
288	0.02059398422030112
289	0.02059398422030112
290	0.020908834783240682
291	0.020908834783240682
292	0.020908834783240682
293	0.020908834783240682
294	0.020908834783240682
295	0.020908834783240682
296	0.021336692355098386
297	0.021336692355098386
298	0.021336692355098386
299	0.021336692355098386
300	0.021336692355098386
301	0.021651542918037947
302	0.021651542918037947
303	0.021651542918037947
304	0.021651542918037947
305	0.021651542918037947
306	0.022079400489895207
307	0.022079400489895207
308	0.022079400489895207
309	0.022079400489895207
310	0.022079400489895207
311	0.022394251052834768
312	0.022394251052834768
313	0.022394251052834768
314	0.022394251052834768
315	0.022394251052834768
316	0.022822108624692472
317	0.022822108624692472
318	0.022822108624692472
319	0.022822108624692472
320	0.022822108624692472
321	0.023136959187632034
322	0.023136959187632034
323	0.023136959187632034
324	0.023136959187632034
325	0.023136959187632034
326	0.02356481675949018
327	0.02356481675949018
328	0.02356481675949018
329	0.02356481675949018
330	0.02356481675949018
331	0.023879667322429743
332	0.023879667322429743
333	0.023879667322429743
334	0.023879667322429743
335	0.023879667322429743
336	0.023879667322429743
337	0.024307524894287447
338	0.024307524894287447
339	0.024307524894287447
340	0.024307524894287447
341	0.024307524894287447
342	0.024622375457226564
343	0.024622375457226564
344	0.024622375457226564
345	0.024622375457226564
346	0.024622375457226564
347	0.025050233029084268
348	0.025050233029084268
349	0.025050233029084268
350	0.025050233029084268
351	0.025050233029084268
352	0.02536508359202383
353	0.02536508359202383
354	0.02536508359202383
355	0.02536508359202383
356	0.02536508359202383
357	0.025792941163881533
358	0.025792941163881533
359	0.025792941163881533
360	0.025792941163881533
361	0.025792941163881533
362	0.026107791726821095
363	0.026107791726821095
364	0.026107791726821095
365	0.026107791726821095
366	0.026107791726821095
367	0.026107791726821095
368	0.0265356492986788
369	0.0265356492986788
370	0.0265356492986788
371	0.0265356492986788
372	0.0265356492986788
373	0.026850499861617916
374	0.026850499861617916
375	0.026850499861617916
376	0.026850499861617916
377	0.026850499861617916
378	0.027278357433476064
379	0.027278357433476064
380	0.027278357433476064
381	0.027278357433476064
382	0.027278357433476064
383	0.027593207996415625
384	0.027593207996415625
385	0.027593207996415625
386	0.027593207996415625
387	0.027593207996415625
388	0.02802106556827333
389	0.02802106556827333
390	0.02802106556827333
391	0.02802106556827333
392	0.02802106556827333
393	0.02833591613121289
394	0.02833591613121289
395	0.02833591613121289
396	0.02833591613121289
397	0.02833591613121289
398	0.02833591613121289
399	0.028763773703070594
400	0.028763773703070594
401	0.028763773703070594
402	0.028763773703070594
403	0.028763773703070594
404	0.029078624266010156
405	0.029078624266010156
406	0.029078624266010156
407	0.029078624266010156
408	0.029078624266010156
