	amp_norm
2208	0.01291380209865823
2209	0.13284942515768672
2210	0.12107313682929713
2211	0.1877711429004458
2217	0.11822850731174496
2218	0.33681521766040884
2219	0.9642292273254124
2224	0.9642012074971279
2226	0.14513884473964203
2227	0.07484748756886238
2228	0.024996712180348404
2240	0.013250663676123169
2474	0.046667910695814864
2475	0.18222148222225368
2476	0.990516922737743
2477	0.3548871830272761
2478	0.05104688178216427
4101	0.49521944333029827
4102	0.10461700280839281
4107	0.01308618142974879
4113	0.42790435649213543
4115	0.07644272767177772
