	amp_norm
0	0.01042985575127952
1	0.011992586205623232
2	0.011147155882605696
3	0.012788994088168663
4	0.013720249483165576
5	0.015059279523886549
6	0.018138821870350853
7	0.016514138630916962
8	0.020435550501721658
9	0.023250179382395937
10	0.026714007293675252
11	0.03183434224454357
12	0.03897427341312695
13	0.050063175833869364
14	0.12110447926260923
15	0.07128002920042555
16	0.3512222002853552
17	0.2556146472228817
18	0.9261946369391872
19	0.06603307566451404
20	0.10608521316940066
21	0.04728550766203674
22	0.037185524820302254
23	0.03080260825979558
24	0.026023302322958256
25	0.022589898791477377
26	0.019971887934571834
27	0.017929170633814374
28	0.01623264769636391
29	0.01488826200582697
30	0.0136143562442759
31	0.012620959733745088
32	0.011841628878350226
33	0.011091556378392087
34	0.010328860103932924
35	0.01101256046111458
36	0.011828917139208627
37	0.010341207133981555
38	0.012661450730624082
39	0.013577156471908599
40	0.014748619309607738
41	0.01618620280706296
42	0.019787372594144387
43	0.0178205259604772
44	0.025748983838981474
45	0.022487293303139824
46	0.03678810086068828
47	0.030224062451405125
48	0.04628960941998398
49	0.062403436059546534
50	0.09959005922510882
51	0.824288152225307
52	0.22351737580681383
53	0.4486492859103061
54	0.13282899264559975
55	0.07653551175050526
56	0.053045860832550126
57	0.027678305114275988
58	0.03298528777640582
59	0.04031204685169764
60	0.021028249858395055
61	0.02376944281484482
62	0.016818975058807625
63	0.018687853980892753
64	0.01423075647431446
65	0.015514834126764741
66	0.012172845609957442
67	0.01302116618412991
68	0.010624312604659774
69	0.011354842026930965
70	0.010031322504571942
71	0.010592567799659416
72	0.011340818576290268
73	0.012401393943214024
74	0.01349520285551421
75	0.01467465367376454
76	0.01644454103214438
77	0.01860680917160331
78	0.020931974141420454
79	0.024313524158855446
80	0.02930702153617405
81	0.03651672857957459
82	0.048051701323746546
83	0.07138287477171158
84	0.133308018817244
85	0.5623782566120421
86	0.7562092740553212
87	0.15761751313912165
88	0.07786186045439632
89	0.05114657989907778
90	0.03806971568581378
91	0.030487387737561118
92	0.025249101920777922
93	0.021636553511719146
94	0.018860761882124967
95	0.01676826470413187
96	0.015198595557734656
97	0.013789841782962055
98	0.012508327428528056
99	0.011595609287320473
100	0.010784903636487759
101	0.010031032175788655
111	0.021714866285942026
112	0.8086126899101078
113	0.023214086756822502
