	amp_norm
212	0.01256592605281683
213	0.03151939115955904
214	0.9987345814629398
215	0.06134076202636751
216	0.015622607951985076
217	0.015079083193210578
218	0.03389029632026856
219	0.9988491940548673
220	0.13193473617159296
221	0.014359543622047182
222	0.022627835122201952
223	0.035166641964647784
224	0.9749087775050942
225	0.07692488965097107
226	0.012350662901259215
227	0.018504989839313434
228	0.01050469512752334
229	0.01758962224101494
230	0.26535012716399053
231	0.8923926154259827
232	0.01989739189708832
