	fs3
0	0.15296156945506656
1	0.15322652808524762
2	0.15349148671542867
3	0.15375644534560973
4	0.15402140397579078
5	0.15428636260597095
6	0.154551321236152
7	0.15481627986633306
8	0.15508123849651412
9	0.15534619712669429
10	0.1558761143870564
11	0.15614107301723745
12	0.15640603164741762
13	0.15667099027759868
14	0.15693594890777973
15	0.1572009075379608
16	0.15746586616814096
17	0.15746586616814096
18	0.157730824798322
19	0.15799578342850307
20	0.15826074205868412
21	0.15852570068886518
22	0.15879065931904623
23	0.1590556179492273
24	0.15932057657940835
25	0.1595855352095885
26	0.15985049383976957
27	0.16038041110013168
28	0.16064536973031185
29	0.1609103283604929
30	0.16117528699067396
31	0.16144024562085502
32	0.16170520425103518
33	0.16197016288121624
34	0.193811328200292
35	0.19407628683047262
36	0.19407628683047262
37	0.19434124546065368
38	0.1946062040908343
39	0.1946062040908343
40	0.19487116272101535
41	0.19513612135119596
42	0.19513612135119596
43	0.195401079981377
44	0.19566603861155762
45	0.19566603861155762
46	0.19593099724173868
47	0.19593099724173868
48	0.1961959558719193
49	0.1961959558719193
50	0.19646091450210035
51	0.19646091450210035
52	0.19672587313228096
53	0.19699083176246202
54	0.19699083176246202
55	0.19725579039264352
56	0.19752074902282413
57	0.19752074902282413
58	0.19778570765300518
59	0.1980506662831858
60	0.1980506662831858
61	0.19831562491336685
62	0.19831562491336685
63	0.1985805835435479
64	0.19884554217372852
65	0.2596937677205906
66	0.26022368498095183
67	0.26075360224131394
68	0.2610185608714941
69	0.2615484781318562
70	0.26207839539221744
71	0.2623433540223985
72	0.2628732712827606
73	0.26340318854312184
74	0.2636681471733029
75	0.264198064433665
76	0.2647279816940271
77	0.26499294032420817
78	0.2655228575845694
79	0.2660527748449315
80	0.2663177334751117
81	0.2668476507354738
82	0.26711260936565484
83	0.267377567995835
84	0.2679074852561971
85	0.2681724438863782
86	0.2687023611467394
87	0.2692322784071015
88	0.26949723703728257
89	0.2700271542976447
90	0.2705570715580059
91	0.27082203018818696
92	0.27135194744854907
93	0.2718818647089103
94	0.27214682333909135
95	0.27267674059945257
96	0.2732066578598147
97	0.27347161648999574
98	0.27400153375035696
99	0.2745314510107191
108	0.4124483277968851
109	0.4124483277968851
110	0.4124483277968851
111	0.4127132864270662
112	0.4127132864270662
113	0.41297824505724723
114	0.41297824505724723
115	0.41297824505724723
116	0.4132432036874283
117	0.4132432036874283
118	0.4135081623176089
119	0.4135081623176089
120	0.4135081623176089
121	0.4135081623176089
122	0.41377312094778995
123	0.41377312094778995
124	0.41403807957797056
125	0.41403807957797056
126	0.41403807957797056
127	0.4143030382081516
128	0.4143030382081516
129	0.41456799683833223
130	0.41456799683833223
131	0.41456799683833223
132	0.4148329554685133
