	fs3
0	0.0037447515461899172
1	0.013839929864248646
2	0.023971951898797528
3	0.03414081764983479
4	0.04430968340087382
5	0.054515392868401236
6	0.06475794605241703
7	0.07500049923643282
8	0.07815690590279267
9	0.08527989613694054
10	0.08607830494798474
11	0.0939997039931777
12	0.09559613675393486
13	0.10192110303836976
14	0.10594922108741933
15	0.10991618951654125
16	0.1163023054209038
17	0.11787443227822259
18	0.12590636247288423
19	0.1267290771873668
20	0.13390144895105482
21	0.13569463810731008
22	0.13715584895382982
23	0.14162647646208182
24	0.1419333791457147
25	0.14758262072029282
26	0.1475951585333437
27	0.1500021530568656
28	0.1535638406046047
29	0.15807092696801472
30	0.15808307991973258
31	0.1595325226758666
32	0.16553804846361775
33	0.16613970087916385
34	0.16858353911917412
35	0.17154357425136713
36	0.17424531850680403
37	0.17754910003911828
38	0.17908399831861743
39	0.18238777985093169
40	0.18355462582686943
41	0.18959699533110985
42	0.18962130123454735
43	0.19053024119506023
44	0.19563936483534938
45	0.19870954625567716
46	0.2002322915834558
47	0.20171857805607818
48	0.20688885131629497
49	0.20779779127680786
50	0.210843281932366
51	0.21387700449753755
52	0.2150681563769119
53	0.21995621771826723
54	0.2214911159977646
55	0.22328430515401987
56	0.2260722746554844
57	0.23150045393112695
58	0.2321389500631632
59	0.23218833159270336
60	0.23830438852992142
61	0.2397534464247224
62	0.24282362784505018
63	0.24445728918362963
64	0.24800643891831875
65	0.25061018983733785
66	0.25350830562693716
67	0.25629627512840436
68	0.2567630904910452
69	0.2629159911447534
70	0.2642298271253143
71	0.26458611133848997
72	0.26910573551495
73	0.27291279126506307
74	0.2749513486236914
75	0.27529547988514746
76	0.2812026274751487
77	0.28148522425534406
78	0.28559918268909
79	0.2877118123420308
80	0.28952930740172356
81	0.2939015567122274
82	0.29609964188853155
83	0.2971684945280533
84	0.29785598732829843
85	0.3000913010824249
86	0.301589740506766
87	0.30575269560872087
88	0.30601098648547875
89	0.30614582353838404
90	0.3062442017361322
91	0.3104322324641897
92	0.3120898148448745
93	0.3122128838073941
94	0.31421459744953406
95	0.3148903221593917
96	0.3171867855334458
97	0.31934841185459284
98	0.3199743701735791
99	0.32068693859992603
100	0.32136227844845244
101	0.32380650154979485
102	0.32599243377438025
103	0.3261888053085453
104	0.32826459124499596
105	0.3302906107905734
106	0.33207164699510905
107	0.33275952465668723
108	0.3327838305601247
109	0.33721761435188835
110	0.3382982350817958
111	0.3408157607547846
112	0.34101213228895055
113	0.3417125477635796
114	0.3445616668849709
115	0.34620748117527
116	0.34917928439784873
117	0.35073925830344965
118	0.3508619424046371
119	0.3519178723697749
120	0.3552341917151409
121	0.35719906164079074
122	0.3576164954738914
123	0.35976596884332057
124	0.36286045616708584
125	0.36357302459343366
126	0.3642977459715002
127	0.36609055026642245
128	0.36882952309968076
129	0.36994698754607835
130	0.3733613002278604
131	0.37387672739737887
132	0.37460144877544366
133	0.3763209504987213
134	0.3779299210725302
135	0.38246169820070985
136	0.38273175716785346
137	0.383149191000955
138	0.38489299862766835
139	0.38703031904537877
140	0.38914256383698653
141	0.3915989398900477
142	0.39173377694295386
143	0.3955533705061187
144	0.39598295729093813
145	0.3961307170182282
146	0.4003183628849536
147	0.40066249414640875
148	0.40200102089174106
149	0.40515742755809914
150	0.40710975967069807
151	0.4084486712773625
152	0.4089029488269533
153	0.4093576112378763
154	0.4124156397064853
155	0.41489632166298485
156	0.41547366817509346
157	0.4175612222019307
158	0.4182734057669464
159	0.4196738518548706
160	0.42138081576509556
161	0.42420562898305114
162	0.42621949557690897
163	0.42786530986720717
164	0.42877424982772006
165	0.42947389557968485
166	0.4334165581053675
167	0.4343498039693179
168	0.4349146126683765
169	0.43805886638301583
170	0.44067438539242154
171	0.44087114178791875
172	0.4427011746606633
173	0.4435728860433539
174	0.44735563589002947
175	0.4473803266548
176	0.4519117189216484
177	0.4520226349324483
178	0.45230484685131156
179	0.4539138174251196
180	0.45670178692658503
181	0.4604351552437205
182	0.46103680765926747
183	0.4614177826372119
184	0.4631858961673636
185	0.46613377834783787
186	0.4669933367788097
187	0.46980561218371353
188	0.47084977405846473
189	0.47355151831389986
190	0.474496917129569
191	0.4755657697690907
192	0.4785744167081596
193	0.48014654356547926
194	0.4802817654797167
195	0.4850346049068328
196	0.4858447818082645
197	0.48674156881705866
198	0.48734322123260476
199	0.48978744433394805
200	0.4933365940686363
201	0.4945402837610642
202	0.4961488694735401
203	0.4972294902034484
204	0.4992931231881794
205	0.49996846303670495
206	0.5040459626152956
207	0.5049545177144763
208	0.5065634882882843
209	0.5086141985986323
210	0.5088356457589001
211	0.513195357256353
212	0.5136253289025046
213	0.5137970096718991
214	0.51841501204611
215	0.5198640699409109
216	0.5200357507103046
217	0.522676345345813
218	0.5232415389062037
219	0.5265327826254671
220	0.5280312220498082
221	0.5315309902549554
222	0.5315556810197268
223	0.5328577489099029
224	0.533201495310025
225	0.5376842757699976
226	0.5404350166936407
227	0.5425108026300913
228	0.543026229799608
229	0.5473741732066744
230	0.5493511960840438
231	0.5522375437832574
232	0.5545214693442588
233	0.5571009143598413
234	0.5583042191909362
235	0.56609039632189
236	0.5672572422978277
237	0.5762471091212085
238	0.5776593232995193
239	0.5852001322281009
240	0.589301937710129
242	0.5942268427679718
245	0.6009445521207386
247	0.6032535533078436
253	0.6123171075642038
254	0.6125871665313465
259	0.6213806618205631
262	0.6243034683749347
265	0.6304810597934125
269	0.6360566139350095
272	0.6395814577662611
275	0.647809759495086
277	0.6487186994555998
280	0.6578559411449385
282	0.6596365924881411
283	0.6670300265507665
284	0.6714634254811962
290	0.6833271021907432
293	0.6952276226167751
294	0.7071281430428087
295	0.7191023509018208
296	0.7310765587608348
297	0.7430876103363353
298	0.7551723493448161
300	0.7672570883532952
303	0.779341827361776
304	0.7915002538032336
305	0.803658680244693
306	0.8158907941191291
308	0.8281229079935652
309	0.8403918655844915
310	0.852697666891908
311	0.8650034681993226
312	0.8773829569397176
313	0.8897624456801108
314	0.9022156218534843
315	0.9146687980268577
316	0.9239412616304348
317	0.9271588179167196
318	0.9338153776495579
319	0.9396488378065815
320	0.9437263373851712
321	0.9522125451294219
322	0.9536741408372729
323	0.9636587880058647
324	0.9647762524522623
325	0.9736434351744565
326	0.9774136472080812
327	0.9836280823430483
328	0.9900510419639001
329	0.9936864169446187
