	fs3
0	0.029469660456967084
1	0.029848548060207314
2	0.029848548060207314
3	0.030227435663447544
4	0.030227435663447544
5	0.030606323266686886
6	0.030606323266686886
7	0.030985210869927116
8	0.030985210869927116
9	0.031364098473167346
10	0.031364098473167346
11	0.03174298607640669
12	0.03174298607640669
13	0.03212187367964692
14	0.03212187367964692
15	0.03212187367964692
16	0.03212187367964692
17	0.03250076128288715
18	0.03250076128288715
19	0.03287964888612649
20	0.03287964888612649
21	0.03325853648936672
22	0.03325853648936672
23	0.03363742409260695
24	0.03363742409260695
25	0.03401631169584629
26	0.03401631169584629
27	0.03439519929908652
28	0.03439519929908652
29	0.03477408690232675
30	0.09210173004130784
31	0.09210173004130784
32	0.09210173004130784
33	0.24415127399027892
34	0.24415127399027892
35	0.24453016159351915
36	0.24453016159351915
37	0.24453016159351915
38	0.24453016159351915
39	0.24453016159351915
40	0.24490904919675893
41	0.24490904919675893
42	0.24490904919675893
43	0.24490904919675893
44	0.24528793679999872
45	0.24528793679999872
46	0.24528793679999872
47	0.24528793679999872
48	0.24528793679999872
49	0.24566682440323895
50	0.24566682440323895
51	0.24566682440323895
52	0.24566682440323895
53	0.24604571200647873
54	0.24604571200647873
55	0.24604571200647873
56	0.24604571200647873
57	0.24642459960971852
58	0.24642459960971852
59	0.24642459960971852
60	0.24642459960971852
61	0.24642459960971852
62	0.2468034872129583
63	0.2468034872129583
64	0.2468034872129583
65	0.2468034872129583
66	0.24718237481619854
67	0.24718237481619854
68	0.24718237481619854
69	0.24718237481619854
70	0.24718237481619854
71	0.24756126241943832
72	0.24756126241943832
73	0.24756126241943832
74	0.24756126241943832
75	0.24794015002267855
76	0.24794015002267855
77	0.24794015002267855
78	0.24794015002267855
79	0.24831903762591878
80	0.24831903762591878
81	0.24831903762591878
82	0.24831903762591878
83	0.24831903762591878
84	0.24869792522915857
85	0.24869792522915857
86	0.24869792522915857
87	0.24869792522915857
88	0.24907681283239835
89	0.24907681283239835
90	0.24907681283239835
91	0.24907681283239835
92	0.24907681283239835
93	0.24945570043563814
94	0.24945570043563814
95	0.24945570043563814
96	0.24945570043563814
97	0.24983458803887837
98	0.24983458803887837
99	0.24983458803887837
100	0.24983458803887837
101	0.25021347564211815
102	0.25021347564211815
103	0.25021347564211815
104	0.25021347564211815
105	0.25021347564211815
106	0.25059236324535794
107	0.25059236324535794
108	0.25059236324535794
109	0.25059236324535794
110	0.25097125084859817
111	0.25097125084859817
112	0.25097125084859817
113	0.25097125084859817
114	0.25097125084859817
115	0.25135013845183796
116	0.25135013845183796
117	0.25135013845183796
118	0.25135013845183796
119	0.2517290260550782
120	0.2517290260550782
121	0.2517290260550782
122	0.2517290260550782
123	0.252107913658318
124	0.252107913658318
125	0.252107913658318
126	0.252107913658318
127	0.252107913658318
128	0.2524868012615582
129	0.2524868012615582
130	0.2524868012615582
131	0.2524868012615582
132	0.252865688864798
133	0.252865688864798
134	0.252865688864798
135	0.252865688864798
136	0.2532445764680378
137	0.2532445764680378
138	0.2532445764680378
139	0.2532445764680378
