	fs3
0	0.07408184360969283
1	0.07408184360969283
2	0.07455776876885034
3	0.07455776876885034
4	0.07455776876885034
5	0.07455776876885034
6	0.07455776876885034
7	0.0750336939280083
8	0.0750336939280083
9	0.0750336939280083
10	0.0750336939280083
11	0.0750336939280083
12	0.0755096190871658
13	0.0755096190871658
14	0.0755096190871658
15	0.0755096190871658
16	0.0755096190871658
17	0.07598554424632376
18	0.07598554424632376
19	0.07598554424632376
20	0.07598554424632376
21	0.07598554424632376
22	0.07646146940548171
23	0.07646146940548171
24	0.07646146940548171
25	0.07646146940548171
26	0.07646146940548171
27	0.07646146940548171
28	0.07693739456463966
29	0.07693739456463966
30	0.07693739456463966
31	0.07693739456463966
32	0.07693739456463966
33	0.07741331972379717
34	0.07741331972379717
35	0.07741331972379717
36	0.07741331972379717
37	0.07741331972379717
38	0.07788924488295512
39	0.07788924488295512
40	0.07788924488295512
41	0.07788924488295512
42	0.07788924488295512
43	0.07836517004211263
44	0.07836517004211263
45	0.07836517004211263
46	0.07836517004211263
47	0.07836517004211263
48	0.07884109520127058
49	0.07884109520127058
50	0.07884109520127058
51	0.07884109520127058
52	0.07884109520127058
53	0.07884109520127058
54	0.07931702036042854
55	0.07931702036042854
56	0.07931702036042854
57	0.07931702036042854
58	0.07931702036042854
59	0.07979294551958604
60	0.07979294551958604
61	0.07979294551958604
62	0.07979294551958604
63	0.07979294551958604
64	0.080268870678744
65	0.080268870678744
66	0.080268870678744
67	0.080268870678744
68	0.080268870678744
69	0.0807447958379015
70	0.0807447958379015
71	0.0807447958379015
72	0.0807447958379015
73	0.0807447958379015
74	0.0812207209970599
75	0.0812207209970599
76	0.0812207209970599
77	0.0812207209970599
78	0.0812207209970599
79	0.0812207209970599
80	0.08169664615621741
81	0.08169664615621741
82	0.08169664615621741
83	0.08169664615621741
84	0.08169664615621741
85	0.08217257131537536
86	0.08217257131537536
87	0.08217257131537536
88	0.08217257131537536
89	0.08217257131537536
90	0.08264849647453287
91	0.08264849647453287
92	0.08264849647453287
93	0.08264849647453287
94	0.08264849647453287
95	0.08312442163369083
96	0.08312442163369083
97	0.08312442163369083
98	0.08312442163369083
99	0.08312442163369083
100	0.08360034679284878
101	0.08360034679284878
102	0.08360034679284878
103	0.08360034679284878
104	0.08360034679284878
105	0.08407627195200629
106	0.08407627195200629
107	0.08407627195200629
108	0.08407627195200629
109	0.08407627195200629
110	0.08407627195200629
111	0.08455219711116424
112	0.08455219711116424
113	0.08455219711116424
114	0.08455219711116424
115	0.08455219711116424
116	0.08502812227032175
117	0.08502812227032175
118	0.08502812227032175
119	0.08502812227032175
120	0.08502812227032175
121	0.0855040474294797
122	0.0855040474294797
123	0.0855040474294797
124	0.0855040474294797
125	0.0855040474294797
126	0.08597997258863765
127	0.08597997258863765
128	0.08597997258863765
129	0.08597997258863765
130	0.08597997258863765
