	amp_norm
2	0.028884226966110326
4	0.022300405325774892
5	0.029142032306651706
6	0.024615261273941303
7	0.032578375479943744
8	0.019793503920777163
12	0.021587369975095267
13	0.024799098666508326
14	0.01793727296171833
16	0.027360679198843225
18	0.019368742978900268
19	0.016508883535953582
20	0.022253003976898222
22	0.015426862280857366
24	0.017915592539988087
25	0.02425443316476754
27	0.020714430084033515
28	0.014684502324867251
30	0.01711587565501212
32	0.022591454648983607
33	0.014269231230111349
34	0.019793493994650718
36	0.01670086878830749
38	0.014105120061519198
40	0.019459032443874764
41	0.021847830999077986
42	0.016438891940443054
44	0.014072144255058976
46	0.016330386332045598
47	0.01409679106387853
49	0.01973798148523594
50	0.021767337304310675
53	0.014222053361457983
54	0.016538311585863094
55	0.020488386400038663
56	0.014561990084783523
58	0.022505675387641384
60	0.017156327698006502
63	0.01519724977961042
64	0.02155188658933528
65	0.018139259352027943
67	0.024461068715122748
68	0.0161400804542643
72	0.023172317503101426
73	0.019476154376454127
75	0.017404978661537878
77	0.028039366084685664
78	0.021441984950452953
81	0.01911547507943207
82	0.02616844989107531
84	0.024660304219118686
85	0.02151810431652543
87	0.03380625348610508
88	0.03181838542105927
90	0.024935654423903646
92	0.029994171269020903
94	0.04213971099516577
95	0.029861830772537692
96	0.04379898047772876
97	0.038622289444392714
100	0.03753697269068366
101	0.05352256892733766
102	0.06233014297420217
104	0.06631018118985303
105	0.05164247937380592
109	0.088357718993983
110	0.11952331000574883
111	0.08547974222631832
112	0.15335953399606705
113	0.2776128378122057
116	0.23835587313821824
117	0.6858449410024505
118	0.9063170201276255
119	0.6490842244811432
120	0.8931339609431677
122	0.9030438033950496
123	0.18187431006329202
124	0.23630139999507815
125	0.3171027547761195
128	0.11295322017633307
129	0.08790619234510119
130	0.07668289050168696
133	0.05358441622553445
134	0.0896951220942773
136	0.05960070862078372
137	0.049844449919702556
142	0.0358576198676098
144	0.03641747580463154
145	0.04131150070628403
147	0.05212628665676969
