	amp_norm
0	0.01198461208680029
1	0.011986567821709216
2	0.011915783404115279
3	0.011902410982236114
4	0.011902582505253483
5	0.2249287190663434
6	0.08520867245246767
7	0.03469126740250126
8	0.08511513539943387
9	0.03925657698013078
10	0.02890371868558262
11	0.026995487752600904
12	0.029055459878181977
13	0.029132736509857142
14	0.02905682084777346
15	0.011904956001377013
16	0.011820982201271852
17	0.011871061481442447
18	0.011868708196348467
19	0.03653676196111036
20	0.010994560162097227
21	0.026581514180793943
22	0.028527195262169694
23	0.02866463312042685
24	0.028606165007301357
25	0.028777051761071
26	0.02867759354591489
27	0.011804633929954256
28	0.01174101004714874
29	0.011707894227758527
30	0.011728271525191234
31	0.011797807341130237
32	0.5321919166225747
33	0.08056806940845859
34	0.012356681514540235
35	0.01236760587981664
36	0.012431983315290846
37	0.028324065184290956
38	0.028495540789054436
39	0.028415459274321635
40	0.02832491802895596
41	0.029442002280896364
42	0.011646697339071718
43	0.011717155855523608
44	0.011616416709802298
45	0.011642574889019187
46	0.011671012226168127
47	0.025825146801443936
48	0.04497223728459758
49	0.1737788603896446
50	0.07280496561252667
51	0.0151576595727588
52	0.029679853792195825
53	0.028026339490893927
54	0.028266178153097458
55	0.028119080213645578
56	0.02817146846821055
57	0.01154143674976733
58	0.011561505920264344
59	0.011557865849542798
60	0.0115025902914014
61	0.011597991008043611
62	0.010796608783566931
63	0.29223579946532835
64	0.012110345523649146
65	0.027983118308879503
66	0.027896918191140645
67	0.027893553312221996
68	0.02779344997562163
69	0.029093398372059407
70	0.0114437785341829
71	0.011466177489745705
72	0.011439334777144212
73	0.011477336689575932
74	0.011412982130736432
75	0.0822782395220162
76	0.08997739997785546
77	0.40076187308290223
78	0.09193241666389558
79	0.027806702097840422
80	0.027632444747273957
81	0.027495753161137813
82	0.027585227345347862
83	0.027528237916271063
84	0.011345016406805066
85	0.011365569709110386
86	0.01131893998653528
87	0.011335176520082304
88	0.01143527644043625
89	0.017919634668592168
90	0.02048068856499065
91	0.018235721627366787
92	0.02723424544358986
93	0.027322980041966132
94	0.027331871298364615
95	0.027364546990083234
96	0.027415142612609838
97	0.011300130109375674
98	0.011250047085729749
99	0.011281218969653518
100	0.011213534277133818
101	0.011184436306153761
102	0.027525796509044374
103	0.013203088477029926
104	0.015604547333263328
105	0.026988011142436798
106	0.027103968069451596
107	0.02712990004530635
108	0.027235959582906987
109	0.027064448935422817
110	0.01119327028768695
111	0.011144260102277545
112	0.011152364174144395
113	0.01117049184461915
114	0.011115999427461554
115	0.03562277852509741
116	0.027051308101263175
117	0.016311934309423046
118	0.02523231430915351
119	0.02674643245793736
120	0.026703419591840836
121	0.026891630948438026
122	0.026885159812212508
123	0.026930205566672798
124	0.011079019674810371
125	0.011080795319501058
126	0.011017200837666209
127	0.011088137555615427
128	0.011020376150377069
129	0.02083089501988187
130	0.03914996047371068
131	0.02340895827006559
132	0.05349006843002858
133	0.02655618862849098
134	0.026491607272891037
135	0.026607494322488125
136	0.026870743453859567
137	0.010996064430431583
138	0.010983373440071493
139	0.010979130427862518
140	0.010919401051258193
141	0.011003036153458004
142	0.05514197226768347
143	0.010817714692836154
144	0.017782654751501488
145	0.01754936495100236
146	0.026527234635569143
147	0.026386029981598055
148	0.026276641066065858
149	0.026360945665978124
150	0.026440666131969593
151	0.010958591231714733
152	0.010895201879052864
153	0.010854841913051323
154	0.010904510491414297
155	0.010847152483157723
156	0.023215047314149147
157	0.07703798044647714
158	0.010205030537958192
159	0.018901793546110678
160	0.026280786748978553
161	0.026143635878612494
162	0.03900602695012314
163	0.026043618608281978
164	0.02617190634936296
165	0.01078624096695276
166	0.010791031005839447
167	0.010847303947818264
168	0.010827967890105821
169	0.01955152683758665
170	0.03107635225162755
171	0.0930496604133282
172	0.016666659508704693
173	0.02602404014129441
174	0.026001321237191535
175	0.025884394957363607
176	0.02585639622688441
177	0.025860571901252488
178	0.010762238152071535
179	0.010671284767726504
180	0.010771231010229431
181	0.0107203027198063
182	0.010679968752248787
183	0.03746228421815776
184	0.010712301354258907
185	0.011292351480002344
186	0.04225980129473511
187	0.010074797322446056
188	0.025553852544333046
189	0.02581913063557401
190	0.0250655219077992
191	0.025732698457161796
192	0.025674093212016996
193	0.010703278599419002
194	0.010622994089633065
195	0.010691718579060263
196	0.010695595413645068
197	0.010595844757165752
198	0.011367931722405541
199	0.01974365768982244
200	0.011549207891818333
201	0.0202157550244857
202	0.03134843382005627
203	0.024248386696390244
204	0.02552601603616593
205	0.025540983157645206
206	0.025572633716211567
207	0.025499866475113604
208	0.010570403937978009
209	0.010531870934902628
210	0.010561185354333464
211	0.010574531116080772
212	0.0105925185973276
213	0.031385771787994725
214	0.013149469641756128
215	0.015240855973205538
216	0.025350990589694852
217	0.02520085228611955
218	0.025252510823497703
219	0.025305757526513522
220	0.025341451876027564
221	0.010508617952320937
222	0.010510467801280515
223	0.010444733406647281
224	0.01046964512840314
225	0.01047455147887823
226	0.013289004203934451
227	0.5612335530181869
228	0.11411679695881304
229	0.015353507485611873
230	0.05946068234066455
231	0.025129210237395488
232	0.025086233805873222
233	0.025037430755703634
234	0.025170404436356562
235	0.025167334503619205
236	0.010357744906117584
237	0.010429775286411253
238	0.010440312526873162
239	0.010431410606818278
240	0.010419921948284267
241	0.05309621947368648
242	0.0579626536413213
243	0.0210698735339186
244	0.012354727531647606
245	0.024828128929888567
246	0.02468267018306674
247	0.024960848385249108
248	0.024823160600182987
249	0.024915345950711425
250	0.010380975677488297
251	0.010387791110299804
252	0.01030437555264529
253	0.010294558595916258
254	0.01031438807218601
255	0.348459599633201
256	0.031072779939814093
257	0.06157603068817154
258	0.10756775350026838
259	0.03360035047034624
260	0.024589709726785623
261	0.03336221062589141
262	0.029175557058799387
263	0.024590947151810066
264	0.024748967028432593
265	0.010221796859975325
266	0.010284529887982348
267	0.0102429019999072
268	0.010284013548182586
269	0.010219841900172362
270	0.02698802318070914
271	0.030671453646349146
272	0.013227013259956146
273	0.024502399196433627
274	0.024539328482805604
275	0.02445670392350144
276	0.024396796634102706
277	0.024405402419616477
278	0.01019065145609034
279	0.010203522031434072
280	0.010156323863791198
281	0.010160500265317524
282	0.010177686473255712
283	0.08099181937284382
284	0.04484961933606806
285	0.10027362274587498
286	0.024236576676743164
287	0.024270518772429705
288	0.024201758753895936
289	0.02418546778359355
290	0.02435831265183131
291	0.010083738919675405
292	0.010132836787503628
293	0.010096783966907918
294	0.010096417527824923
295	0.010082070577363753
296	0.012781932218951629
297	0.03788029162532198
298	0.02369669990248787
299	0.0239388488761698
300	0.02413858148915753
301	0.024107749373862317
302	0.02456420221227968
303	0.023991673753801988
304	0.01009676651652304
305	0.010010051550679747
306	0.010028723679869666
307	0.0100415046073023
308	0.010045609648035752
309	0.07053260301880662
310	0.014814592048994492
311	0.013816343785985879
312	0.01991177800845412
313	0.02383693336298469
314	0.02386979871113966
315	0.023892689649901502
316	0.02394695652030508
317	0.02379980264959682
318	0.12314758551631513
319	0.07058501424606356
320	0.02556050721073143
321	0.1803021319540147
322	0.21905556334518514
323	0.023784616837248498
324	0.02361684613026629
325	0.023646003193479
326	0.023673601324008562
327	0.023771366768826022
328	0.017507274441510765
329	0.5466729536549692
330	0.011708261644487438
331	0.023500164756658906
332	0.023495210859725044
333	0.023443509526893915
334	0.023544763506984458
335	0.023576989521698552
336	0.031318896681288184
337	0.012845787709504985
338	0.03631323858976193
339	0.21322064702720753
340	0.024284348090013407
341	0.02338824320509142
342	0.023352065603309206
343	0.02331181643415869
344	0.023277720443589875
345	0.023208893641978295
346	0.09153367352671246
347	0.03434698138815925
348	0.011461193718112422
349	0.010311636457667354
350	0.02306862363901379
351	0.02314148261387499
352	0.02315577274120162
353	0.023215240482025466
354	0.020489417885256274
355	0.029844535306932173
356	0.13475514484368623
357	0.027787092456886077
358	0.020499375904957984
359	0.022926126338142335
360	0.02300516517629076
361	0.022888564380763116
362	0.022994781781159126
363	0.022923924409572187
364	0.025464983044849496
365	0.02741055495345257
366	0.05331605450016996
367	0.047915455114930346
368	0.022857887317652512
369	0.022750510604595955
370	0.022755258072660413
371	0.022815192424301693
372	0.022768131540928965
373	0.06432596330844817
374	0.018363725089355628
375	0.021116523426804167
376	0.07683624870608123
377	0.022655611616882353
378	0.022735902449091447
379	0.022539528700158986
380	0.022377885091409318
381	0.022609548217534824
382	0.06127360945504885
383	0.02873703464812823
384	0.01662323782960637
385	0.029423172918626516
386	0.023364756894736147
387	0.02244271443378334
388	0.022442161100143368
389	0.02244074106444913
390	0.022405621202353454
391	0.02241057838104216
392	0.016416816989223915
393	0.12563260993125086
394	0.020805714980367734
395	0.023942307093371192
396	0.02222418238173332
397	0.022257950810788484
398	0.0223056057818755
399	0.02142770945569746
400	0.02227921335525006
401	0.1899488178066477
402	0.04728910852197866
403	0.637636589028844
404	0.017981609101453064
405	0.6406154798654459
406	0.022149777003957052
407	0.022092230383223103
408	0.022066973018419464
409	0.022201148168814893
410	0.02212264340698237
411	0.3047893174802472
412	0.02512765642668959
413	0.03757205647450422
414	0.028169057196679725
415	0.019091671817901928
416	0.021915371629020106
417	0.02192317334188983
418	0.021715506163081755
419	0.02197095528197014
420	0.022009232629545225
421	0.0259494285140423
422	0.023217659230081407
423	0.04871952064048063
424	0.028860597882656387
425	0.030025694712951065
426	0.021742257427167767
